material,pawn_structure,mobility,king_safety,tempo,total,position_id
-7.0,-0.5,0.5,0.5,0.0,-6.5,a32d1e5a_1
0.5,0.25,0.75,0.5,0.25,1.25,a32d1e5a_2
0.5,0.25,0.75,0.5,0.25,2.25,a32d1e5a_3
-0.25,-0.25,-0.5,0.0,-0.25,-1.25,a32d1e5a_4
1.5,0.25,0.5,-0.25,0.25,1.25,a32d1e5a_5
1.0,0.25,0.5,-1.0,0.25,1.0,a32d1e5a_6_rand2
1.5,0.25,0.5,0.25,0.0,2.5,a32d1e5a_7
4.0,0.25,0.5,1.0,0.25,2.5,a32d1e5a_8_rand5
0.3,-0.1,0.2,0.0,0.1,0.5,cc849b13_0
0.25,0.1,0.3,0.0,0.15,0.3,cc849b13_1_rand5
0.1,0.2,0.3,0.0,0.1,0.2,6bcbfc42_0
0.0,-0.25,-0.25,0.0,-0.25,-0.5,6bcbfc42_1
-0.5,-0.25,1.0,1.5,0.75,1.5,6bcbfc42_2
1.5,0.25,0.75,-0.5,0.5,1.5,6bcbfc42_3_rand3
1.5,0.25,0.75,0.5,0.5,1.5,6bcbfc42_4
2.0,-0.5,1.0,1.0,0.5,4.0,6bcbfc42_5_rand2
0.1,0.2,0.2,0.0,0.1,0.2,521ee698_0
0.3,0.1,0.4,0.0,0.2,1.0,521ee698_1
0.3,0.1,0.4,-0.2,0.2,0.8,521ee698_2
0.3,-0.1,0.4,0.0,0.2,0.8,521ee698_3
-1.5,-0.25,-0.5,-0.75,-0.25,-2.25,521ee698_4_rand5
2.25,0.25,0.75,0.5,0.25,1.5,521ee698_5
0.1,0.05,0.2,0.0,0.15,0.5,d830b682_0
0.1,-0.1,-0.2,-0.1,-0.1,-0.2,d830b682_1_rand5
0.25,-0.1,-0.3,-0.15,-0.2,-0.5,d830b682_2
0.25,-0.25,0.75,0.5,0.5,0.75,d830b682_3
0.3,0.1,0.4,-0.2,0.2,0.8,d830b682_4
0.25,-0.25,0.75,0.5,0.5,0.75,d830b682_5
0.25,-0.25,0.75,-0.5,0.5,0.75,d830b682_6_rand2
0.25,-0.1,-0.3,0.15,0.0,-0.1,d830b682_7
0.25,-0.25,-0.25,-0.5,-0.25,-0.25,23a72a8a_0
2.0,0.5,1.0,0.75,0.5,2.25,f6c1d968_0
1.5,0.25,0.75,0.5,0.25,1.25,f6c1d968_1
1.5,0.2,0.75,-0.5,0.5,1.45,f6c1d968_2
0.3,-0.1,0.4,-0.2,0.1,0.5,f6c1d968_3
0.3,-0.1,0.4,-0.2,0.1,0.5,f6c1d968_4
0.25,-0.25,-0.25,-0.25,0.0,-0.25,f6c1d968_5
0.1,0.2,-0.1,-0.1,0.0,0.1,f6c1d968_6
0.3,-0.1,0.2,-0.2,0.1,0.3,f6c1d968_7
0.3,0.1,0.4,-0.2,0.1,0.7,b012fa89_0
0.3,0.1,0.4,-0.2,0.2,0.8,b012fa89_1
1.5,0.25,0.5,0.5,0.25,1.0,b012fa89_2
0.25,-0.25,0.75,-1.0,0.5,0.25,b012fa89_3
-0.75,-0.25,0.5,-0.5,0.25,-0.75,b012fa89_4
5.0,0.25,1.5,-0.5,0.75,7.0,b012fa89_5_rand1
0.1,0.2,0.2,0.0,0.1,0.2,f5d22474_0
0.1,-0.1,0.2,0.0,0.1,0.3,f5d22474_1
0.25,0.1,0.3,0.0,0.15,0.8,f5d22474_2_rand1
0.3,0.1,0.4,0.0,0.2,1.0,f5d22474_3
1.5,0.2,0.75,0.1,0.4,2.95,f5d22474_4_rand2
0.25,-0.25,0.75,0.5,0.5,0.75,f5d22474_5
1.5,0.25,0.75,0.25,0.5,1.25,f5d22474_6
0.0,0.2,-0.2,0.0,-0.1,-0.1,61b77d4f_0
1.5,0.25,0.75,0.25,0.5,2.25,61b77d4f_1
0.5,-0.2,-0.3,-0.4,-0.1,-0.5,61b77d4f_2
1.5,0.25,0.75,0.5,0.25,1.25,61b77d4f_3_rand1
4.0,0.0,1.0,-1.0,0.5,4.5,61b77d4f_4
9.0,0.0,1.0,0.0,0.5,8.5,61b77d4f_5
0.25,0.1,0.3,0.0,0.15,0.8,f8b231af_0
0.1,-0.1,-0.2,0.0,-0.1,-0.2,f8b231af_1
0.1,0.2,-0.3,0.0,-0.2,-0.2,61cf19dc_0
0.1,0.05,-0.2,0.0,-0.1,-0.15,61cf19dc_1
1.5,0.25,0.75,0.5,0.5,1.5,61cf19dc_2
0.25,-0.25,0.75,-0.5,0.5,0.75,61cf19dc_3_rand5
1.5,0.25,0.75,0.25,0.5,1.25,61cf19dc_4
0.25,-0.1,0.75,0.5,0.4,0.8,61cf19dc_5
0.25,-0.25,0.75,0.5,0.5,0.75,61cf19dc_6
2.0,0.25,0.75,0.5,0.25,3.75,61cf19dc_7_rand5
0.25,-0.5,1.0,-1.5,0.75,0.0,61cf19dc_8
2.5,0.25,0.75,0.5,0.25,1.75,61cf19dc_9
-0.5,-0.25,0.75,1.0,0.5,0.5,61cf19dc_10_rand5
0.3,0.1,0.4,-0.1,0.2,0.4,fe59e8fa_0
1.5,0.25,0.75,0.1,0.5,1.1,fe59e8fa_1
1.5,0.25,0.75,0.25,0.5,2.25,29ec8f44_0
1.5,0.25,0.75,0.25,0.5,1.25,29ec8f44_1
-0.25,-0.1,0.75,-1.0,0.5,0.4,29ec8f44_2_rand5
-0.25,-0.15,-0.3,-0.5,-0.1,-1.3,29ec8f44_3
-0.5,-0.25,1.5,1.0,0.75,1.5,b4209559_0
0.5,-0.2,1.5,1.0,0.75,1.5,b4209559_1
0.1,-0.2,-0.1,0.0,-0.2,-0.2,8a3e639e_0
0.3,0.1,0.4,-0.1,0.2,0.4,8a3e639e_1_rand1
0.1,0.2,-0.3,0.0,-0.2,-0.2,8a3e639e_2
0.3,0.1,0.4,-0.2,0.2,0.8,8a3e639e_3_rand3
-0.25,0.1,0.4,0.2,0.15,0.2,8a3e639e_4
2.0,0.25,0.75,0.5,0.25,1.5,8a3e639e_5
-2.5,-0.25,-0.75,0.25,-0.5,-3.75,8a3e639e_6
-0.25,-0.5,-1.0,-2.0,-0.75,-4.5,8a3e639e_7
2.5,0.25,0.75,0.5,0.25,1.75,8a3e639e_8
2.5,0.2,1.0,1.0,0.5,2.2,8a3e639e_9
0.0,0.0,-0.25,0.0,-0.25,-0.25,51180c5d_0
0.1,0.2,-0.3,0.0,-0.1,-0.1,cb5f1bc1_0
0.3,0.1,0.4,-0.2,0.2,0.8,cb5f1bc1_1
1.5,0.25,0.75,0.25,0.5,1.25,cb5f1bc1_2
1.5,0.25,0.75,0.5,0.5,1.5,cb5f1bc1_3_rand2
0.25,-0.25,0.75,0.5,0.5,0.75,cb5f1bc1_4
0.5,-0.2,-0.3,-0.4,-0.1,-0.5,cb5f1bc1_5
-0.3,-0.1,-0.2,-0.2,-0.1,-0.9,cb5f1bc1_6
0.25,-0.25,0.75,-0.5,0.5,0.25,cb5f1bc1_7
0.25,-0.25,0.75,0.5,0.5,0.75,cb5f1bc1_8
1.5,0.25,0.75,0.5,0.5,1.5,cb5f1bc1_9
-0.25,-0.1,0.75,-1.0,0.5,0.4,cb5f1bc1_10
1.5,0.25,0.75,0.5,0.25,1.25,cb5f1bc1_11
1.5,0.2,0.7,0.5,0.3,1.2,cb5f1bc1_12
0.3,0.1,0.4,0.0,0.2,1.0,28383f0a_0
-0.5,-0.25,1.0,1.5,0.75,1.5,28383f0a_1
0.1,0.2,0.3,0.0,0.1,0.2,9d93001b_0
0.1,0.05,0.2,0.0,0.15,0.5,55cd8198_0
0.3,0.1,0.4,-0.2,0.2,0.5,fb0cec82_1
0.3,0.1,0.4,0.0,0.2,0.5,fb0cec82_2
0.75,0.25,0.5,0.1,0.3,0.6,fb0cec82_3
0.1,0.05,-0.2,0.0,-0.1,-0.15,fb0cec82_4
0.25,-0.25,-0.5,-0.25,-0.25,-0.5,fb0cec82_5_rand2
-0.25,-0.25,-0.15,-0.5,0.25,-0.9,fb0cec82_6
0.1,-0.2,-0.1,0.2,0.0,-0.1,fb0cec82_7
0.3,0.2,0.4,0.1,0.2,1.2,fb0cec82_8
0.1,0.2,-0.3,0.0,-0.2,-0.2,fc2f8d88_0
2.5,0.2,0.8,0.5,0.3,1.8,fc2f8d88_1
0.3,0.1,0.4,0.0,0.2,1.0,cc7205e2_0
-0.25,0.0,0.25,0.25,0.0,0.0,cc7205e2_1
-0.25,-0.1,-0.15,-0.05,-0.1,-0.65,cc7205e2_2_rand2
1.5,0.25,0.75,0.25,0.5,2.25,cc7205e2_3
0.1,-0.1,-0.2,0.2,-0.1,-0.1,cc7205e2_4_rand1
-0.25,-0.25,-0.5,-0.75,-0.25,-0.75,cc7205e2_5
0.1,0.05,0.2,0.0,0.15,0.5,21ae50e9_0
0.0,-0.2,-0.3,0.0,-0.2,-0.7,21ae50e9_1
0.25,-0.25,0.75,-1.0,0.5,0.25,21ae50e9_2
2.0,0.25,0.75,0.5,0.5,4.0,21ae50e9_3_rand5
0.3,-0.1,0.4,0.0,0.2,0.8,21ae50e9_4
0.25,-0.25,-0.5,-0.25,-0.25,-0.5,58678cb2_0
0.3,-0.1,0.4,-0.2,0.1,0.5,58678cb2_1
0.25,-0.25,-0.15,0.3,-0.2,-0.05,58678cb2_2_rand3
0.3,0.1,0.4,0.0,0.2,1.0,6655a889_0
1.5,0.25,0.75,0.0,0.25,2.75,6655a889_1
0.3,0.1,0.4,-0.1,0.2,0.4,6655a889_2
0.1,0.05,-0.15,0.0,-0.05,-0.05,6655a889_3_rand3
0.5,-0.2,-0.3,-0.4,-0.1,-0.5,6655a889_4
3.0,0.25,0.75,-0.5,0.5,4.0,6655a889_5_rand5
2.0,0.0,0.5,-0.5,0.5,2.5,6655a889_6
2.0,0.25,1.0,0.5,0.25,2.0,6655a889_7
1.5,0.0,0.25,0.5,0.0,1.25,6655a889_8
2.0,0.25,0.75,-0.5,0.5,3.0,6655a889_9
2.0,0.5,1.0,0.5,0.5,2.0,6655a889_10_rand1
0.1,0.05,0.2,0.0,0.15,0.5,55cd8198_0
0.25,0.1,0.3,0.0,0.15,0.8,55cd8198_1_rand1
0.0,-0.25,-0.25,0.0,-0.25,-0.5,55cd8198_2
0.1,-0.1,-0.2,0.2,-0.1,-0.1,55cd8198_3_rand4
1.5,0.25,0.75,0.25,0.5,3.25,55cd8198_4
0.1,-0.2,0.6,0.3,0.4,0.4,55cd8198_5_rand1
1.5,0.25,0.75,0.25,0.5,2.25,55cd8198_6
0.3,0.1,0.4,-0.2,0.1,0.7,55cd8198_7
0.5,0.25,0.3,0.2,0.1,0.65,55cd8198_8
0.3,0.1,0.4,-0.2,0.2,0.8,285d1d17_0
0.25,-0.25,-0.25,0.0,-0.25,-0.25,cabb1a58_0
1.5,0.25,0.75,0.25,0.5,1.25,cabb1a58_1
0.25,-0.25,0.75,-1.0,0.5,0.25,cabb1a58_2
-0.5,-0.25,1.5,1.0,0.75,1.5,cabb1a58_3
-1.5,-0.25,-0.5,0.25,-0.25,-1.25,cabb1a58_4
1.5,0.25,0.5,0.25,0.25,0.95,cabb1a58_5_rand1
0.1,0.2,0.2,0.0,0.1,0.2,9c69bf09_0
0.1,0.05,0.2,0.0,0.15,0.5,9c69bf09_1
0.25,0.1,0.3,0.0,0.15,0.8,9c69bf09_2
0.3,0.1,0.4,0.0,0.2,1.0,9c69bf09_3_rand2
0.5,-0.2,-0.3,-0.4,-0.1,-0.5,9c69bf09_4
0.3,0.1,0.4,0.2,0.1,0.4,9c69bf09_5
-0.25,-0.1,0.75,-1.0,0.5,0.0,9c69bf09_6_rand2
0.25,-0.25,0.75,-1.0,0.5,0.25,9c69bf09_7
0.5,-0.2,1.0,-1.0,0.75,1.05,9c69bf09_8
2.0,0.25,1.0,0.75,0.5,2.5,9c69bf09_9_rand5
0.3,0.1,0.4,0.0,0.2,1.0,98a47d2b_0
0.1,-0.1,-0.2,0.0,-0.1,-0.2,98a47d2b_1
0.3,0.1,0.4,0.0,0.2,1.0,98a47d2b_2
0.5,0.25,0.5,-0.25,0.25,0.75,98a47d2b_3
2.0,0.25,0.75,-1.0,0.5,2.5,98a47d2b_4
0.1,0.2,0.2,0.0,0.1,0.2,2e03adf1_0
0.1,-0.2,-0.1,0.0,-0.1,-0.2,2e03adf1_1
0.25,0.15,-0.1,0.0,0.0,0.3,2e03adf1_2_rand2
0.3,0.1,0.4,0.0,0.2,1.0,2e03adf1_3
0.25,0.1,0.75,0.3,0.5,1.9,2e03adf1_4
2.5,0.25,0.75,0.5,0.5,1.75,2e03adf1_5
1.5,0.2,0.5,0.3,0.2,0.9,2e03adf1_6_rand4
2.5,0.25,0.75,0.5,0.25,1.75,2e03adf1_7
2.5,-0.25,1.0,1.0,0.5,4.75,2e03adf1_8
1.5,0.25,0.75,-0.25,0.5,2.75,2e03adf1_9
2.5,0.5,1.0,1.0,0.5,5.5,2e03adf1_10_rand3
0.25,-0.25,-0.1,-0.3,0.1,-0.3,2e03adf1_11
0.5,0.75,1.0,0.5,0.75,3.5,2e03adf1_12
0.25,0.5,0.75,-1.0,0.5,1.0,2e03adf1_13_rand2
0.5,0.25,1.0,0.75,0.5,1.0,de08f65e_0
2.0,0.5,1.0,-2.0,1.0,2.5,de08f65e_1
3.0,0.25,1.5,0.5,0.75,6.0,de08f65e_2_rand1
2.0,-0.5,1.0,1.0,0.5,4.0,de08f65e_3
0.5,-0.2,1.2,-1.5,1.0,1.0,de08f65e_4
2.0,-0.25,1.5,1.0,0.75,5.0,de08f65e_5_rand5
2.0,0.5,0.75,-1.5,0.5,2.25,de08f65e_6
2.0,0.5,1.0,-1.5,0.5,2.5,de08f65e_7_rand2
3.0,0.25,0.75,-1.0,0.5,3.5,de08f65e_8
0.25,-0.25,0.75,-0.5,0.5,0.75,eae34a52_0
1.5,0.25,0.5,0.25,0.25,2.75,5adfa3f1_0
0.4,-0.1,0.3,-0.2,0.1,0.5,5adfa3f1_1
1.5,0.25,-0.25,-0.25,0.0,1.25,5adfa3f1_2
0.1,0.2,0.2,0.0,0.1,0.2,4bd55c35_0
0.5,-0.2,-0.3,-0.4,-0.1,-0.5,4bd55c35_1
1.5,0.2,0.75,0.3,0.5,1.25,4bd55c35_2
1.5,0.25,0.75,0.25,0.5,2.25,4bd55c35_3
0.1,-0.2,-0.1,0.0,-0.1,-0.2,94c5b2f8_0
0.75,0.25,0.5,0.25,0.25,2.0,94c5b2f8_1_rand5
0.1,0.05,-0.2,0.15,-0.1,-0.05,94c5b2f8_2
1.5,0.25,0.75,0.25,0.5,2.25,94c5b2f8_3
-2.5,-0.25,-1.0,-1.5,-0.75,-3.0,94c5b2f8_4
-9.0,-0.5,-1.0,0.5,-0.5,-10.5,94c5b2f8_5_rand4
0.25,0.1,0.5,0.3,0.2,1.35,94c5b2f8_6
0.5,0.25,0.1,-0.2,0.05,0.7,94c5b2f8_7
2.0,0.25,0.75,-0.25,0.5,3.25,94c5b2f8_8_rand4
0.0,-0.25,-0.5,0.0,-0.25,-0.5,338cf8be_0
1.5,0.25,0.75,0.25,0.5,3.25,338cf8be_1_rand5
0.5,-0.2,-0.3,0.0,-0.1,-0.1,338cf8be_2
2.5,0.25,1.0,-0.25,0.5,4.0,338cf8be_3
0.25,-0.25,0.75,-0.5,0.5,0.75,43cbcf11_0
0.25,0.1,-0.3,0.15,-0.2,-0.1,43cbcf11_1
2.5,0.2,1.0,0.5,0.8,2.0,43cbcf11_2
0.1,0.2,-0.3,0.0,-0.2,-0.2,a6d43471_0
0.3,0.1,0.4,0.0,0.2,1.0,a6d43471_1_rand1
0.3,-0.1,0.4,0.0,0.2,0.8,a6d43471_2
0.25,0.1,0.75,0.5,0.6,0.65,a6d43471_3
0.3,0.2,0.4,-0.1,0.1,0.4,a6d43471_4
2.0,0.25,0.75,0.5,0.5,1.5,dcd6a849_0
-0.25,0.0,0.25,0.1,0.0,-0.1,dcd6a849_1_rand3
0.2,-0.1,-0.15,0.0,-0.05,-0.1,19de2679_0
1.5,0.25,0.75,0.25,0.5,3.25,19de2679_1
0.25,-0.25,0.75,-1.0,0.5,0.25,19de2679_2_rand1
-0.5,-0.25,0.75,-1.0,0.5,-0.5,19de2679_3
1.5,0.5,1.0,0.75,0.5,2.0,19de2679_4
0.1,0.05,-0.2,0.0,-0.1,-0.15,8b75dd22_0
0.25,0.1,0.3,0.0,0.15,0.8,8b75dd22_1
0.1,0.2,-0.3,0.0,-0.1,-0.1,8b75dd22_2
0.25,-0.25,0.75,0.5,0.5,0.75,8b75dd22_3_rand4
0.5,-0.2,-0.3,-0.4,-0.1,-0.5,8b75dd22_4
2.0,0.25,0.75,-0.5,0.5,3.0,8b75dd22_5_rand3
2.0,0.25,0.75,-0.5,0.25,2.75,8b75dd22_6
2.5,-0.5,1.0,1.0,0.5,4.5,8b75dd22_7_rand1
2.5,0.2,0.8,-0.5,0.3,2.3,8b75dd22_8
0.0,-0.2,-0.1,0.0,-0.1,-0.3,5c79d945_0
0.0,0.2,-0.2,0.0,-0.1,-0.1,5c79d945_1
0.25,-0.1,-0.3,-0.15,-0.2,-0.5,5c79d945_2
0.25,-0.25,0.75,-1.0,0.5,0.25,5c79d945_3
2.0,0.25,0.75,0.5,0.5,4.0,5c79d945_4
2.5,0.25,1.0,0.5,0.75,2.0,5c79d945_5_rand4
-0.25,-0.15,-0.3,0.1,-0.2,-0.7,5c79d945_6
1.6,0.2,0.1,0.4,0.2,1.1,5c79d945_7
0.25,-0.25,-0.5,-0.5,-0.25,-0.5,5c79d945_8_rand5
5.0,0.25,1.0,0.5,0.25,3.5,5c79d945_9
0.5,-0.5,-1.0,-1.5,-0.5,-2.0,5c79d945_10_rand2
2.0,0.5,1.0,-0.5,0.5,3.5,5c79d945_11
0.1,0.2,0.3,0.0,0.1,0.2,119f9af0_0
0.25,0.1,0.3,0.0,0.15,0.8,119f9af0_1_rand5
0.1,0.05,-0.2,0.15,-0.1,-0.05,119f9af0_2
0.3,0.1,0.4,-0.1,0.2,0.4,119f9af0_3
1.5,0.25,0.75,0.25,0.5,1.25,119f9af0_4
-3.0,-0.25,0.5,-0.75,0.0,-3.5,119f9af0_5_rand5
2.5,0.25,1.0,0.5,0.75,2.0,119f9af0_6
2.5,0.25,1.0,1.5,0.75,2.0,119f9af0_7
2.0,0.5,1.0,0.0,0.5,2.0,119f9af0_8
2.0,0.5,0.75,-0.5,0.25,2.0,119f9af0_9
2.0,0.25,0.5,0.5,0.75,1.5,119f9af0_10
0.1,0.2,0.3,0.0,0.1,0.2,ff379ced_0
0.1,-0.2,-0.3,0.0,-0.1,-0.2,ff379ced_1
1.5,0.25,0.75,0.25,0.5,3.25,ff379ced_2
1.5,0.25,0.75,-0.25,0.5,2.75,ff379ced_3
0.5,-0.25,1.0,-1.5,0.75,0.5,ff379ced_4
-0.25,-0.5,1.0,1.5,0.75,1.5,ff379ced_5
1.5,0.25,0.75,0.5,0.5,2.0,ff379ced_6_rand3
0.0,0.0,-0.25,0.0,-0.25,-0.5,ce3c8734_0
0.3,0.1,0.4,0.0,0.2,1.0,ce3c8734_1
1.5,0.25,0.75,0.25,0.5,3.25,ce3c8734_2_rand4
0.3,0.1,0.4,-0.2,0.2,0.8,ce3c8734_3
0.3,0.1,0.4,0.0,0.2,1.0,2f90f513_0
0.1,-0.2,0.15,-0.1,0.05,-0.1,2f90f513_1
0.3,0.1,0.4,-0.2,0.2,0.8,2f90f513_2_rand3
0.25,-0.25,0.75,-1.0,0.5,0.25,2f90f513_3
1.5,0.25,0.75,-0.25,0.5,2.75,2f90f513_4_rand1
1.5,0.25,0.75,-0.25,0.5,2.75,2f90f513_5
0.5,0.2,0.8,0.6,0.7,0.76,2f90f513_6
0.25,0.0,-0.25,0.0,-0.1,-0.1,18256756_0
0.1,-0.1,-0.2,0.0,-0.1,-0.2,18256756_1_rand4
2.0,0.25,0.75,0.5,0.5,4.0,18256756_2
1.5,0.25,0.75,0.5,0.5,1.5,18256756_3_rand2
1.5,0.25,0.75,0.25,0.25,1.0,18256756_4
0.25,0.1,0.3,0.0,0.15,0.8,825373c4_0
0.25,-0.25,0.75,-1.0,0.5,0.25,825373c4_1
2.0,-0.25,1.0,0.5,0.75,4.0,825373c4_2_rand3
-1.5,-0.25,-0.5,-0.25,0.0,-2.5,825373c4_3
2.5,0.25,1.0,0.75,0.5,2.0,825373c4_4_rand5
2.0,0.25,1.0,-1.0,0.5,2.75,825373c4_5
2.0,-0.5,1.0,-2.0,0.5,1.0,825373c4_6
2.5,0.25,1.0,1.5,0.75,6.0,825373c4_7
-0.25,0.0,0.5,0.25,0.0,0.0,d2934349_0
0.1,-0.1,-0.2,0.3,-0.1,-0.1,d2934349_1
0.25,-0.1,-0.3,-0.2,-0.15,-0.5,d2934349_2
-0.5,-0.25,1.0,1.5,0.75,1.5,d2934349_3
-0.5,-0.25,1.0,1.5,0.75,1.5,d2934349_4_rand2
0.1,0.2,0.15,0.0,0.1,0.25,3165df78_0
0.75,0.25,0.5,0.1,0.3,1.9,3165df78_1
-0.5,-0.25,1.0,1.5,0.75,1.5,3165df78_2_rand5
1.5,0.5,1.0,0.5,0.5,4.0,3165df78_3
2.0,0.25,0.75,0.5,0.25,1.5,3165df78_4
2.0,-0.5,1.0,0.75,0.5,3.75,3165df78_5
2.0,0.5,0.75,-1.0,0.5,1.75,3165df78_6_rand3
0.25,0.1,0.3,0.0,0.15,0.8,0e29ea04_0
2.0,0.25,0.75,0.5,0.5,1.5,0e29ea04_1
0.25,-0.25,0.75,0.5,0.5,0.75,0e29ea04_2
-0.5,-0.75,-1.0,-1.5,-0.5,-4.25,0e29ea04_3
2.5,0.25,0.75,-0.5,0.5,2.5,0e29ea04_4_rand1
0.2,-0.1,-0.15,0.0,-0.05,-0.1,f1b103a5_0
1.5,0.25,0.75,0.5,0.5,1.25,f1b103a5_1
1.5,0.25,0.5,-0.25,0.25,1.25,f1b103a5_2
0.25,-0.5,0.75,-1.0,0.5,0.0,f1b103a5_3
0.3,0.1,0.4,0.0,0.2,1.0,34dd7437_0
0.3,0.1,0.4,0.0,0.2,1.0,34dd7437_1
0.5,-0.25,-0.25,-0.25,-0.25,-0.25,34dd7437_2
0.25,-0.25,0.75,-1.0,0.5,0.25,34dd7437_3
-0.25,-0.5,-1.0,-1.5,-0.75,-4.0,34dd7437_4
1.5,0.25,0.75,-0.25,0.5,2.75,34dd7437_5_rand5
-0.25,-0.25,-0.5,-0.75,-0.25,-0.75,34dd7437_6
1.5,0.25,0.5,-0.25,0.25,1.25,34dd7437_7_rand1
0.1,0.2,0.2,0.0,0.1,0.2,0fc569ce_0
0.1,0.2,0.3,0.0,0.1,0.2,0fc569ce_1
0.2,-0.1,-0.15,0.0,-0.05,-0.1,0fc569ce_2
1.5,0.25,0.75,0.0,0.5,3.0,0fc569ce_3_rand5
2.0,0.25,0.75,-0.25,0.5,1.75,0fc569ce_4
-0.25,-0.5,-1.0,-1.5,-0.75,-4.0,0fc569ce_5_rand5
0.25,-0.25,0.75,0.5,0.5,0.75,ed9e2c94_0
0.25,-0.25,0.75,0.5,0.5,0.75,ed9e2c94_1
1.5,0.25,0.75,0.5,0.5,3.5,ed9e2c94_2
0.25,-0.1,0.75,0.5,0.4,0.8,ed9e2c94_3
1.5,0.25,0.75,-0.5,0.5,2.5,ed9e2c94_4_rand1
0.25,-0.1,0.75,0.5,0.3,0.7,ed9e2c94_5
2.0,-0.25,1.0,0.5,0.75,2.0,ed9e2c94_6_rand5
0.25,0.0,0.3,0.0,0.15,0.7,8e24304a_0
0.0,-0.25,-0.5,0.25,-0.25,-0.25,8e24304a_1_rand5
0.3,0.1,0.4,-0.1,0.2,0.4,8e24304a_2
0.1,0.2,-0.3,-0.1,-0.2,-0.3,8e24304a_3_rand3
0.1,0.2,-0.3,-0.1,-0.2,-0.3,3be10d34_0
0.25,-0.1,-0.25,-0.1,-0.1,-0.3,3be10d34_1
0.5,-0.2,-0.3,-0.1,-0.2,-0.3,3be10d34_2_rand4
0.0,0.05,0.2,0.0,0.1,0.35,96ceef1d_0
0.3,0.1,0.4,0.0,0.2,1.0,96ceef1d_1_rand4
1.5,0.25,0.75,0.25,0.5,2.25,96ceef1d_2
1.5,0.25,0.5,0.25,0.25,2.75,96ceef1d_3
2.0,0.5,1.0,0.5,0.5,4.5,96ceef1d_4_rand4
1.5,0.25,0.75,0.5,0.25,1.25,96ceef1d_5
2.0,0.25,0.75,0.5,0.25,1.5,96ceef1d_6_rand2
1.5,0.5,1.0,1.0,0.5,2.0,96ceef1d_7
2.0,0.25,0.75,-0.5,0.25,2.75,96ceef1d_8
0.25,-0.25,-0.25,-0.5,-0.25,-0.5,96ceef1d_9
0.5,0.25,0.5,-0.25,0.25,0.75,96ceef1d_10_rand1
-0.25,-0.15,-0.2,-0.3,-0.1,-0.5,96ceef1d_11
1.5,0.25,0.5,-0.25,0.25,1.25,96ceef1d_12_rand5
1.5,0.25,0.5,-0.25,0.25,1.25,96ceef1d_13
0.3,0.1,0.4,0.0,0.2,1.0,50d5dca3_0
0.1,-0.1,-0.2,0.0,-0.1,-0.2,50d5dca3_1_rand5
1.5,0.25,0.75,0.25,0.5,2.25,50d5dca3_2
1.5,0.25,0.75,-0.25,0.5,2.75,50d5dca3_3_rand1
1.5,0.2,0.75,-0.25,0.5,2.7,50d5dca3_4
2.0,0.25,0.75,0.5,0.5,1.5,50d5dca3_5
0.5,0.25,0.75,-0.5,0.5,0.5,50d5dca3_6
-1.5,-0.25,0.25,0.25,-0.25,-1.5,50d5dca3_7_rand4
2.0,0.25,0.75,0.5,0.25,1.75,50d5dca3_8
0.1,0.2,-0.3,0.0,-0.2,-0.2,4730c67e_0
1.5,0.25,0.75,0.25,0.5,2.25,4730c67e_1
0.25,-0.1,-0.2,0.0,-0.15,-0.2,4730c67e_2
1.5,0.25,0.75,0.25,0.5,2.25,4730c67e_3
1.5,0.25,0.75,0.25,0.5,2.25,4730c67e_4
0.25,-0.25,0.75,0.5,0.5,0.75,4730c67e_5
0.25,-0.25,0.75,0.5,0.5,0.75,4730c67e_6
2.0,0.25,0.75,0.25,0.5,1.75,4730c67e_7
0.1,-0.1,-0.2,0.3,-0.1,-0.1,8725ab9b_0
0.5,-0.2,-0.3,-0.4,-0.1,-0.5,8725ab9b_1
0.3,0.1,0.4,-0.2,0.2,0.8,8725ab9b_2
2.0,0.25,1.0,0.75,0.5,2.5,8725ab9b_3
2.5,0.0,0.5,-1.0,0.25,2.25,8725ab9b_4
-0.25,-0.1,-0.3,0.2,-0.1,-0.45,8725ab9b_5
-7.0,-0.5,-1.0,-2.0,1.5,-2.0,8725ab9b_6
0.5,0.3,0.6,0.4,0.5,1.3,8725ab9b_7
-3.0,-0.25,-0.5,-1.0,-0.25,-5.0,8725ab9b_8
0.25,0.1,0.3,0.0,0.15,0.8,a3f8fd69_0
0.1,0.2,0.15,0.0,0.05,0.5,a3f8fd69_1_rand1
1.5,0.25,0.75,0.5,0.5,3.5,a3f8fd69_2
1.5,0.25,0.75,0.5,0.5,3.5,a3f8fd69_3_rand2
0.25,-0.25,0.75,0.5,0.5,0.75,a3f8fd69_4
0.3,0.1,0.4,-0.2,0.2,0.8,a3f8fd69_5
0.3,-0.1,0.2,-0.1,0.1,0.4,a3f8fd69_6_rand4
-0.2,-0.1,-0.15,-0.3,-0.1,-0.85,a3f8fd69_7
1.5,0.25,0.75,-0.25,0.5,2.75,a3f8fd69_8_rand2
0.3,0.1,0.4,-0.2,0.2,0.8,a3f8fd69_9
0.25,-0.25,-0.1,-0.1,-0.05,-0.25,a3f8fd69_10
0.75,0.25,-0.25,-0.5,0.0,0.25,a3f8fd69_11_rand4
0.25,-0.1,-0.3,0.2,-0.1,-0.05,a3f8fd69_12
3.0,0.0,1.0,-1.0,0.5,3.5,a3f8fd69_13_rand1
