Material,Imbalance,Pawns,Knights,Bishops,Rooks,Queens,Mobility,King safety,Threats,Passed,Space,Winnable,position_id
0.74,0.0,-0.23500000000000001,0.045000000000000005,-0.14,-0.06,0.0,0.06,-0.04,-0.05500000000000001,0.07,0.0,0.04,3f9eba6b_7_rand3
0.255,-0.05,-0.125,0.12,-0.010000000000000002,0.0,0.0,0.08,0.22999999999999998,-0.23,0.06,0.0,0.01,3f9eba6b_8
0.015000000000000006,0.0,-0.035,0.07,0.009999999999999998,-0.06999999999999999,0.0,0.41500000000000004,0.035,-0.075,0.0,0.135,0.08,13b764c4_0
0.33499999999999996,-0.115,-0.155,0.02,-0.375,0.005,0.0,0.12,0.06999999999999999,-0.02,-0.095,0.0,-0.13,13b764c4_1
0.2,-0.115,-0.155,-0.10500000000000001,-0.445,0.02,0.0,0.12,0.045,-0.365,-0.11499999999999999,0.0,-0.12,13b764c4_2_rand4
0.32,-0.115,-0.16,-0.08,-0.33999999999999997,0.035,0.0,0.17,0.02,0.035,-0.11000000000000001,0.0,-0.12,13b764c4_3
0.29,-0.115,-0.16,-0.055,-0.33999999999999997,0.41500000000000004,0.0,0.33,0.009999999999999998,0.44999999999999996,-0.1,0.0,0.105,13b764c4_4_rand3
0.24000000000000002,-0.09000000000000001,-0.175,-0.08,-0.32,0.035,0.0,0.125,-0.009999999999999998,0.175,-0.11499999999999999,0.0,-0.085,13b764c4_5
0.225,-0.09000000000000001,-0.175,-0.08,-0.32,0.035,0.0,0.345,-0.009999999999999998,0.02,-0.11499999999999999,0.0,-0.085,13b764c4_6
0.29500000000000004,-0.09000000000000001,-0.22,-0.08,-0.36,0.08,0.0,0.39,0.03,-0.375,-0.09,0.0,-0.085,13b764c4_7_rand5
0.055,-0.08499999999999999,-0.06,-0.1,-0.39,-0.105,0.0,-0.14500000000000002,-0.655,-0.04,-0.20500000000000002,0.0,-0.08,13b764c4_8
2.4299999999999997,0.18,0.15000000000000002,0.0,-0.19,-0.08,0.0,0.0,-0.405,-0.065,0.735,0.0,0.105,13b764c4_9_rand5
-0.29000000000000004,-0.15,-0.02,-0.095,-0.22499999999999998,-0.07,0.0,-0.12000000000000001,0.16,0.16,-0.525,0.0,-0.095,13b764c4_10
-0.43500000000000005,-0.15,-0.02,-0.02,-0.29500000000000004,0.0,0.0,0.095,-0.45499999999999996,-0.6599999999999999,-1.01,0.0,-0.11,13b764c4_11
0.05,0.0,-0.03,-0.010000000000000002,0.045000000000000005,0.0,0.0,0.12000000000000001,0.03,0.04,0.0,0.0,0.055,f66d3119_0
0.04,0.0,0.015,0.1,-0.045,0.02,0.0,0.185,0.18,0.21000000000000002,0.0,0.135,0.055,f66d3119_1_rand5
0.2,0.0,-0.035,0.02,-0.165,0.02,0.0,-0.28500000000000003,0.045000000000000005,0.045,0.0,0.0,-0.055,55293924_0
-0.05499999999999999,-0.065,-0.09,-0.07,-0.02,0.035,0.0,-0.2,-0.515,0.05,0.0,0.02,-0.02,55293924_1
-2.35,-0.47,0.11,-0.02,0.25,0.08,0.0,0.07,0.145,0.25,0.0,0.05,-0.02,55293924_2
-2.54,-0.41000000000000003,-0.41500000000000004,-0.08,-0.0049999999999999975,0.22999999999999998,0.0,0.1,0.37,0.155,-0.255,-0.075,0.155,55293924_3
0.05,0.0,0.01,-0.019999999999999997,0.27,0.04,0.0,-0.020000000000000004,0.0,0.125,0.0,0.04,0.055,676e5ac6_0
0.025,0.0,0.065,0.0,-0.105,0.02,0.0,0.22499999999999998,0.0049999999999999975,-0.14,0.0,0.055,0.02,676e5ac6_1
-0.43999999999999995,-0.09,-0.015,0.0,-0.05500000000000001,-0.045,0.0,-0.15000000000000002,0.24,0.02,0.045,-0.02,0.005,676e5ac6_2
-0.019999999999999997,0.0,0.14500000000000002,0.07,0.045,-0.035,0.0,0.175,0.01,0.18000000000000002,-0.05500000000000001,0.04,-0.02,7ad48907_0
-0.26,0.0,0.185,0.0,0.1,-0.035,0.0,0.135,0.045,0.075,-0.05500000000000001,0.04,-0.005,7ad48907_1_rand2
-0.07,0.0,0.11499999999999999,0.07,0.135,-0.08,0.10500000000000001,0.04,0.0,-0.42000000000000004,-0.05500000000000001,0.02,0.01,7ad48907_2
,,,,,,,,,,,,,7ad48907_3
-2.49,-0.14500000000000002,-0.08,0.0,-0.025,0.0,0.0,-0.155,-2.03,0.0,0.0,0.0,0.03,7ad48907_4
-3.025,-0.18,-0.065,0.0,-0.04,0.0,0.0,-0.26,-1.06,0.0,-0.07,0.0,0.02,7ad48907_5
0.034999999999999996,0.0,-0.019999999999999997,-0.02,0.115,-0.08499999999999999,0.0,0.115,0.0,0.0,0.0,0.06,0.02,44978bb8_0
0.1,0.0,-0.019999999999999997,-0.02,0.055,-0.08,0.0,0.20500000000000002,0.02,-0.055,0.0,0.06,0.02,44978bb8_1
0.01,0.0,0.05,-0.15000000000000002,-0.22999999999999998,-0.055,0.0,0.32999999999999996,0.055,-0.39,0.185,0.05,0.0,44978bb8_2
-0.58,-0.09,-0.015,-0.15,-0.16499999999999998,0.10500000000000001,0.10500000000000001,0.35,0.04,0.025,0.0,-0.01,0.06,44978bb8_3
-0.75,-0.09,-0.015,-0.1,-0.09,0.10500000000000001,0.10500000000000001,0.21000000000000002,-0.004999999999999999,0.29000000000000004,0.0,-0.01,0.06,44978bb8_4_rand3
-0.995,-0.6399999999999999,-0.095,0.12,-0.21000000000000002,0.20500000000000002,0.0,0.33,0.01,0.115,0.06,-0.01,0.065,44978bb8_5
-0.99,-0.6399999999999999,-0.095,0.08,-0.065,0.20500000000000002,0.0,0.22,-0.87,0.215,0.06,-0.01,0.065,44978bb8_6_rand5
-2.555,-0.060000000000000005,-0.2,0.0,0.1,0.0,0.0,-0.11,-1.8699999999999999,0.0,1.185,0.0,0.24,44978bb8_7
-2.475,-0.060000000000000005,-0.2,0.0,0.1,0.0,0.0,-0.295,-1.64,0.0,0.885,0.0,0.265,44978bb8_8
,,,,,,,,,,,,,44978bb8_9
-3.215,-0.05,-0.385,0.0,0.065,0.0,0.0,-0.185,-0.9,0.0,-2.205,0.0,0.715,44978bb8_10
0.04,0.0,-0.005,-0.030000000000000002,0.08,0.105,0.0,0.1,-0.12,0.17,0.0,0.0,0.02,99cd0e73_0
-0.01,0.0,-0.04,0.02,0.0,0.0,0.0,0.125,0.075,0.0,0.0,0.045,0.055,566febeb_0
0.06,0.0,0.06,0.07,-0.019999999999999997,0.06999999999999999,0.0,0.045,0.025,0.19,0.0,-0.05,0.045,566febeb_1
0.675,0.14500000000000002,0.06,0.07,-0.125,0.06999999999999999,0.0,0.05,0.095,0.16999999999999998,0.0,0.02,0.03,566febeb_2_rand1
-0.075,0.0,-0.04,0.0,0.15000000000000002,-0.035,0.10500000000000001,-0.005000000000000001,0.765,-0.02500000000000001,0.33499999999999996,-0.025,0.07,566febeb_3
-0.034999999999999996,0.0,0.025,0.0,0.060000000000000005,-0.035,0.10500000000000001,0.265,0.07,0.095,0.295,-0.035,0.06,566febeb_4
0.13,0.0,0.05500000000000001,0.0,-0.01,-0.015,0.0,0.35,0.075,-0.07500000000000001,0.38,-0.025,0.045,566febeb_5
-0.63,0.6799999999999999,0.32999999999999996,0.0,-0.195,-0.035,0.0,0.22999999999999998,0.28,-0.07,0.29000000000000004,0.0,0.03,566febeb_6
-0.6599999999999999,0.6799999999999999,0.765,0.0,0.0050000000000000044,-0.055,0.0,0.32,0.7799999999999999,0.275,0.95,0.0,0.045,566febeb_7_rand5
-1.045,0.475,-0.09000000000000001,0.0,-0.16,-0.10500000000000001,-0.10500000000000001,0.095,-0.15,-0.385,0.30500000000000005,0.0,-0.025,566febeb_8
-0.98,0.475,-0.135,0.0,-0.055,-0.10500000000000001,-0.10500000000000001,0.095,-0.7300000000000001,-0.13,0.265,0.0,-0.025,566febeb_9_rand3
0.19999999999999998,0.0,0.005,0.030000000000000002,0.22000000000000003,0.02,0.0,0.09999999999999999,0.175,-0.18,0.0,0.06,0.055,56282596_0
0.41000000000000003,0.0,-0.015,0.0,-0.024999999999999998,-0.185,0.0,0.315,-0.09999999999999999,0.04,0.0,0.045,0.0,56282596_1
0.41000000000000003,0.09,-0.0049999999999999975,-0.05,0.0,-0.035,0.0,0.015,0.21,-0.16,0.42000000000000004,0.0,0.01,56282596_2
0.36,0.09,-0.060000000000000005,-0.1,0.0,-0.055,0.0,0.1,0.155,-0.42,0.515,0.0,0.01,56282596_3_rand4
-2.435,-0.27,-0.115,0.07,0.0,-0.08,0.0,-0.215,-0.18,0.0,0.015000000000000006,0.0,0.005,56282596_4
-0.20500000000000002,0.0,0.075,0.0,0.0,0.0,0.0,-0.015,-0.75,-0.02,-0.685,0.0,0.465,56282596_5
-0.305,0.015,-0.13,-0.045,-0.045,-0.035,0.0,0.21500000000000002,0.275,-0.28500000000000003,0.015,0.01,0.05,3be15b88_0
-0.02,0.0,0.075,-0.05,-0.13,0.035,0.0,-0.135,0.02,0.18,0.0,0.02,0.01,9646f5d4_0
0.28500000000000003,0.135,0.185,0.065,-0.075,0.035,0.0,-0.17,0.17,-0.35500000000000004,0.0,0.035,-0.03,9646f5d4_1_rand1
-0.03,0.0,0.075,-0.08,0.05,0.06,0.0,-0.245,-0.02,0.33999999999999997,0.0,0.03,-0.01,9646f5d4_2
-0.04,0.0,0.12,-0.01,-0.185,0.035,-0.10500000000000001,-0.27,0.0,0.575,0.0,0.055,0.01,9646f5d4_3_rand4
0.32,0.08499999999999999,0.12,0.23,-0.065,0.055,0.0,0.395,0.035,0.10500000000000001,0.0,0.06,-0.01,9646f5d4_4
0.31,0.08499999999999999,0.12,0.23,-0.065,0.055,-0.10500000000000001,0.35,0.035,0.0050000000000000044,0.0,0.06,-0.01,9646f5d4_5_rand3
0.275,0.08499999999999999,0.06,0.05,0.049999999999999996,0.055,-0.10500000000000001,0.395,0.055,0.425,0.0,0.08,-0.01,9646f5d4_6
0.32,0.08499999999999999,0.06,0.07,-0.020000000000000004,0.055,-0.10500000000000001,0.48,0.215,-0.075,0.0,0.07,0.0,9646f5d4_7_rand3
0.185,0.1,0.11,0.15,-0.09,0.055,0.0,0.16,0.455,0.12,0.0,0.02,-0.045,9646f5d4_8
6.77,0.28,-0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.025,9646f5d4_9_rand5
-0.44499999999999995,0.0,0.18,0.0,-0.015,-0.045,0.0,-0.085,0.335,-0.015,0.0,-0.015,0.05,9646f5d4_10
-0.355,-0.155,0.18,0.0,0.05500000000000001,-0.045,0.0,0.015,0.095,0.33,0.0,-0.01,0.05,9646f5d4_11
-0.375,-0.155,0.215,0.0,0.04000000000000001,0.055,0.0,0.185,-0.425,0.96,0.0,0.0,-0.05,9646f5d4_12_rand4
0.145,0.0,0.15000000000000002,0.0,0.0,-0.10500000000000001,0.0,0.01,3.005,0.24,-0.12,0.0,-0.03,9646f5d4_13
0.09999999999999999,0.0,0.15000000000000002,0.0,0.0,0.0,0.0,0.065,2.21,0.16,-0.12,0.0,-0.025,9646f5d4_14_rand1
0.245,0.065,-0.095,0.095,-0.04,0.08,0.10500000000000001,0.245,-0.01,-0.12,0.0,0.03,0.02,c2e27b2f_0
0.445,-0.155,-0.095,0.095,0.035,0.0,0.0,0.445,0.57,-0.2,0.0,0.0,0.035,c2e27b2f_1
0.31,-0.155,-0.095,0.11499999999999999,0.035,0.0,0.0,0.41500000000000004,0.8099999999999999,0.05,0.0,0.0,0.045,c2e27b2f_2_rand5
0.785,-0.025,0.2,0.0,0.020000000000000004,0.0,0.10500000000000001,0.135,1.39,0.11499999999999999,0.0,0.0,0.01,c2e27b2f_3
,,,,,,,,,,,,,c2e27b2f_4
0.79,-0.025,0.155,0.02,0.020000000000000004,0.0,0.0,0.09,0.165,0.43000000000000005,0.0,0.0,0.035,c2e27b2f_5_rand5
1.055,0.06,0.18,0.12000000000000001,0.020000000000000004,0.0,0.0,0.135,0.56,0.47,0.0,0.0,0.02,c2e27b2f_6
1.015,0.06,0.18,0.2,0.05499999999999999,0.0,0.0,0.03,0.6599999999999999,0.585,0.0,0.0,-0.005,c2e27b2f_7
1.095,-0.01,0.18,0.0,0.05499999999999999,0.0,0.0,0.21000000000000002,1.115,0.05500000000000001,0.0,0.0,-0.005,c2e27b2f_8
0.9299999999999999,-0.01,0.18,0.0,0.05499999999999999,0.0,0.0,0.18,1.0350000000000001,0.055,0.0,0.0,0.005,c2e27b2f_9
-0.365,0.0,0.03,0.0,-0.015,-0.08,0.0,-0.355,-0.115,-0.7749999999999999,0.0,0.025,0.0,7e7bf874_0
-0.36,0.0,0.03,-0.02,0.09,-0.08,0.0,-0.28500000000000003,-0.17,0.0050000000000000044,0.0,0.025,0.0,7e7bf874_1
-0.49,0.0,0.03,0.02,0.0,-0.08,0.0,-0.13,-0.32499999999999996,-0.06999999999999999,0.0,0.025,0.0,7e7bf874_2
0.475,-0.060000000000000005,-0.015,-0.05,-0.024999999999999998,-0.035,0.0,0.065,-0.04,0.335,-0.32,0.0,-0.01,97b30a3d_0
2.33,0.47,-0.03,-0.07,-0.055,0.0,0.0,-0.155,0.045,-0.28500000000000003,0.0,0.02,0.055,522f95b3_0
-0.05500000000000001,-0.045,-0.065,-0.07,0.145,0.0,0.0,-0.54,-0.055,0.28500000000000003,0.0,0.0,-0.055,522f95b3_1
-0.04,-0.045,0.08,-0.07,0.105,0.0,0.0,-0.5700000000000001,-0.125,0.28500000000000003,0.0,-0.02,-0.055,522f95b3_2_rand2
0.08499999999999999,-0.045,-0.065,-0.08,0.125,0.0,0.0,-0.375,0.0,0.075,0.0,0.0,-0.055,522f95b3_3
0.2,-0.18,-0.04,-0.1,0.275,0.0,0.0,0.325,1.475,-0.024999999999999998,0.0,0.0,0.025,522f95b3_4
0.19,-0.18,0.0,0.02,0.30000000000000004,0.0,0.0,0.05,0.42000000000000004,0.515,0.0,0.0,0.025,522f95b3_5_rand4
0.175,-0.18,-0.04,-0.030000000000000002,0.275,0.035,0.0,0.44999999999999996,-0.28,0.46499999999999997,0.0,0.0,0.025,522f95b3_6
0.14500000000000002,-0.18,-0.05,-0.030000000000000002,0.275,0.035,0.0,0.39,-0.395,0.12000000000000001,-0.115,0.0,0.04,522f95b3_7
-0.36,-0.23,-0.045,0.02,-0.125,0.08499999999999999,0.0,-0.125,0.185,0.115,0.0,-0.02,-0.005,63e3ec02_0
0.015,0.0,-0.015,0.0,0.0,0.0,0.0,0.05500000000000001,0.52,-0.165,0.0,0.0,-0.045,63e3ec02_1
0.12,0.0,-0.005,0.0,-0.024999999999999998,0.0,0.10500000000000001,0.009999999999999998,-0.035,-0.005,0.0,0.035,-0.02,cfb04e34_0
0.19,0.0,-0.005,0.0,-0.11,0.0,0.10500000000000001,0.09,0.07500000000000001,-0.08499999999999999,0.0,0.035,0.02,cfb04e34_1
0.03,0.065,-0.11,0.075,-0.14,-0.06,-0.10500000000000001,0.255,0.215,0.015,0.0,0.035,0.085,cfb04e34_2
,,,,,,,,,,,,,cfb04e34_3
0.2,0.05,-0.075,0.05,0.015,-0.06,0.0,0.35,-0.03,0.095,0.0,0.065,-0.01,c1576808_0
0.16999999999999998,0.05,-0.075,0.05,0.015,-0.06,0.0,0.395,-0.03,-0.20500000000000002,0.0,0.065,-0.01,c1576808_1
2.46,0.14500000000000002,-0.10500000000000001,0.0,-0.135,0.125,0.0,0.21,-0.10500000000000001,0.0,0.865,0.0,-0.015,c1576808_2
,,,,,,,,,,,,,c1576808_3
2.4,0.14500000000000002,-0.06,0.0,0.035,-0.07,0.0,0.165,1.205,0.0,0.61,0.0,0.07,c1576808_4
1.975,0.08,0.049999999999999996,0.0,0.065,0.06,0.0,0.155,-0.16,0.51,0.705,0.0,-0.135,c1576808_5_rand4
2.525,0.14500000000000002,-0.14,0.0,0.04,-0.07,0.0,0.195,-0.34,0.03,0.37,0.0,0.12,c1576808_6
,,,,,,,,,,,,,c1576808_7_rand1
-0.015,0.0,0.01,0.0,-0.05500000000000001,0.015,0.0,-0.13,0.034999999999999996,0.175,0.0,-0.025,-0.02,697774a1_0
0.23,0.0,-0.025,0.0,-0.075,0.0,0.0,0.345,0.25,0.135,0.045,0.055,0.0,ad1010f1_0
0.18,0.0,-0.06,0.02,-0.04,0.08,0.0,0.37,0.02,-0.060000000000000005,0.045,0.0,0.0,ad1010f1_1
0.039999999999999994,0.0,-0.06,0.0,0.055,0.02,0.0,-0.125,-0.035,0.009999999999999998,0.045,0.0,0.0,ad1010f1_2_rand3
-0.185,-0.22,0.0,0.0,0.020000000000000004,0.0,0.0,0.14500000000000002,0.265,0.30000000000000004,0.39,0.0,0.01,ad1010f1_3
-0.29,-0.22,0.0,0.0,0.020000000000000004,0.0,0.0,0.13,0.07,0.53,-0.0049999999999999975,0.0,-0.01,ad1010f1_4_rand3
0.255,0.065,-0.03,0.045000000000000005,-0.24,0.0,0.0,0.15,0.1,-0.02,0.0,0.095,0.02,56ba1e1f_0
0.05,0.065,-0.03,0.0,-0.24,0.0,0.0,-0.205,0.1,-0.02,0.0,0.095,-0.02,56ba1e1f_1
-0.015,0.065,-0.07999999999999999,-0.15,-0.2,-0.185,0.10500000000000001,0.33999999999999997,0.175,-0.25,0.0,0.04,-0.02,56ba1e1f_2
0.020000000000000004,0.065,-0.07999999999999999,-0.049999999999999996,-0.21500000000000002,-0.185,0.10500000000000001,0.125,0.13,-0.295,0.0,0.08,-0.02,56ba1e1f_3_rand4
-0.020000000000000004,0.065,-0.09,-0.15,-0.28,-0.185,0.0,-0.025,0.24,0.33999999999999997,0.0,0.0,-0.02,56ba1e1f_4
-0.365,-0.09,0.06,0.09,-0.045,-0.08,0.0,-0.195,0.005,0.060000000000000005,0.095,0.0,0.01,56ba1e1f_5
-2.25,-0.155,-0.009999999999999998,-0.01,0.09,0.0,0.0,-0.26,0.0,0.5449999999999999,0.0,0.0,0.015,56ba1e1f_6
0.19,0.0,-0.009999999999999998,0.07,0.0,0.0,0.0,-0.07500000000000001,0.105,0.17,-0.08000000000000002,0.0,0.015,56ba1e1f_7
,,,,,,,,,,,,,56ba1e1f_8
-0.030000000000000002,0.0,0.04,0.0,-0.030000000000000002,0.0,0.0,0.105,0.14500000000000002,-0.155,0.0,0.06,0.055,f262ce9e_0
0.705,-0.155,-0.61,0.0,-0.035,0.10500000000000001,0.0,0.08499999999999999,-0.625,0.32,-0.68,0.0,-0.015,f262ce9e_1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b807fed3_0
0.11499999999999999,0.0,-0.005,-0.02,0.09000000000000001,0.0,0.0,0.4,0.055,-0.115,0.0,0.05,0.02,b807fed3_1
0.14,0.0,0.01,0.0,0.17500000000000002,-0.095,0.0,0.015,0.09,-1.3900000000000001,0.0,0.01,-0.02,b807fed3_2_rand3
0.375,0.125,0.2,0.0,0.32,0.02,-0.10500000000000001,-0.345,0.0,0.075,0.0,0.055,0.005,b807fed3_3
-0.52,-0.08,0.20500000000000002,0.0,0.115,-0.08,0.10500000000000001,-0.16,0.1,0.38,0.0,-0.03,0.03,b807fed3_4
-0.745,-0.08,0.19,-0.05,0.15,-0.08,0.10500000000000001,-0.725,-0.365,0.5,0.0,-0.015,0.03,b807fed3_5_rand4
-0.075,0.0,0.165,0.0,0.05500000000000001,-0.08,0.0,-0.11499999999999999,0.07,0.355,0.0,0.0,-0.045,b807fed3_6
0.025,0.0,0.045000000000000005,0.0,0.0,0.135,0.0,0.13,0.09,0.135,0.0,0.0,-0.09,b807fed3_7
0.065,0.0,-0.01,0.0,0.0,0.0,0.0,0.035,0.27,0.1,0.0,0.0,-0.33999999999999997,b807fed3_8
-3.27,0.065,0.03,0.0,0.0,-0.10500000000000001,0.0,-0.28,0.175,0.0,0.07,0.0,0.855,b807fed3_9_rand3
0.45499999999999996,0.16,-0.13,0.02,-0.055,0.0,0.0,-0.095,0.14,-0.060000000000000005,0.0,0.075,0.04,02dcd60b_0
0.095,0.0,0.075,0.02,0.135,0.02,0.0,0.08499999999999999,-0.08,0.39,0.0,-0.015,-0.01,02dcd60b_1
0.125,0.0,0.075,-0.05,0.135,0.02,0.0,-0.05,-0.08,0.28500000000000003,0.0,-0.015,-0.01,02dcd60b_2_rand1
-0.015,0.0,0.075,0.05,0.15000000000000002,0.0,-0.10500000000000001,0.115,-0.09,0.13,0.0,0.0,-0.01,02dcd60b_3
-0.11499999999999999,0.0,0.075,0.05,0.15000000000000002,0.0,0.0,-0.025,-0.035,-0.019999999999999997,0.0,0.0,-0.01,02dcd60b_4_rand5
-0.095,0.0,0.05500000000000001,0.025,0.16499999999999998,0.0,0.0,-0.04,-0.055,0.10500000000000001,0.0,0.0,0.0,02dcd60b_5
-0.095,0.0,0.115,0.025,0.15000000000000002,0.0,0.0,0.005,-0.015,0.16,0.0,0.0,0.0,02dcd60b_6_rand2
-0.065,0.0,0.095,0.025,0.115,0.06,0.0,0.04,-0.005,0.365,0.0,-0.015,0.0,02dcd60b_7
-0.385,0.08,0.20500000000000002,-0.024999999999999998,0.10500000000000001,-0.025,0.0,-0.15000000000000002,-0.275,-0.10500000000000001,-0.23500000000000001,-0.01,-0.005,02dcd60b_8
-0.34500000000000003,0.08,0.20500000000000002,-0.024999999999999998,0.10500000000000001,0.06,0.0,0.03,-1.33,-0.41500000000000004,-0.23500000000000001,-0.01,-0.005,02dcd60b_9_rand3
-0.375,0.08,0.20500000000000002,-0.024999999999999998,0.175,-0.025,0.0,-0.355,0.08499999999999999,-0.03,-0.23500000000000001,0.0,-0.005,02dcd60b_10
0.24000000000000002,0.0,-0.03,0.02,-0.05500000000000001,0.0,0.0,0.29500000000000004,0.11,-0.09,0.0,0.0,-0.01,b2cfbc78_0
0.2,0.0,-0.03,0.02,-0.05500000000000001,0.0,0.0,0.22499999999999998,0.08499999999999999,-0.035,0.0,0.0,-0.01,b2cfbc78_1_rand1
0.5,0.11,0.165,0.0,-0.09,0.08,0.0,0.03,0.09000000000000001,0.135,0.0,0.0,-0.03,b2cfbc78_2
0.53,0.11,0.165,0.0,0.15999999999999998,0.105,0.0,0.01,0.09000000000000001,0.385,0.0,0.0,-0.03,b2cfbc78_3
0.52,0.11,0.165,0.0,0.15999999999999998,0.105,0.0,-0.07500000000000001,-0.009999999999999998,1.1,0.0,0.0,-0.03,b2cfbc78_4_rand2
0.915,0.20500000000000002,0.135,0.0,-0.175,0.105,0.0,0.01,0.20500000000000002,0.315,0.06,0.0,-0.03,b2cfbc78_5
1.345,0.22,0.10500000000000001,0.0,0.07500000000000001,0.0,0.0,0.025,0.11499999999999999,0.46499999999999997,0.06,0.0,-0.395,b2cfbc78_6
1.325,0.13,0.19,0.0,0.035,0.0,0.0,0.095,0.11,0.02,0.14500000000000002,0.0,-0.38,b2cfbc78_7
1.32,0.13,0.19,0.0,0.035,-0.10500000000000001,0.0,0.03,0.15,0.035,0.14500000000000002,0.0,-0.37,b2cfbc78_8_rand1
0.22499999999999998,0.0,-0.1,-0.07,0.03,0.06999999999999999,0.0,0.26,-0.055,-0.035,0.0,0.05,0.08,3b8ba337_0
0.295,0.0,-0.065,-0.06,-0.25,0.095,0.0,0.615,0.84,-0.865,0.0,0.2,0.08,3b8ba337_1_rand5
0.46499999999999997,0.07,0.08,0.0,0.0,0.125,0.0,-0.075,0.07500000000000001,0.045000000000000005,0.19,0.0,0.01,3b8ba337_2
,,,,,,,,,,,,,3b8ba337_3
0.09,0.0,0.010000000000000002,0.060000000000000005,-0.16,-0.02,0.0,0.01,-0.155,0.16,0.0,0.085,-0.055,97cfb816_0
-0.9299999999999999,-0.265,-0.04,0.07,-0.17500000000000002,0.015,0.0,0.175,-0.175,0.05499999999999999,-0.585,0.125,-0.035,97cfb816_1
-0.7350000000000001,-0.24,-0.38,0.12000000000000001,-0.14500000000000002,0.095,0.10500000000000001,0.15000000000000002,-0.31,-0.12000000000000001,-0.32,-0.045,-0.015,97cfb816_2
-3.0149999999999997,-0.51,-0.245,0.010000000000000002,0.215,0.07,0.0,0.04,2.015,-0.1,0.09499999999999999,-0.055,0.005,97cfb816_3
-3.08,-0.51,-0.245,0.010000000000000002,0.215,0.07,0.0,0.019999999999999997,2.115,-0.12,0.09499999999999999,-0.055,-0.01,97cfb816_4_rand1
0.375,0.135,0.05,0.07,0.055,-0.20500000000000002,0.0,-0.36,-0.02,0.0,0.0,0.02,-0.01,dcf5d200_0
0.385,0.135,0.05,0.07,0.055,-0.20500000000000002,0.0,-0.36,-0.02,0.0,0.0,0.02,-0.005,dcf5d200_1_rand1
0.5700000000000001,0.135,0.07,0.02,0.09,0.0,0.0,0.12,-0.005,0.005000000000000001,0.0,0.01,-0.03,dcf5d200_2
0.635,0.135,0.08,-0.1,0.11,0.0,0.0,0.04,0.025,1.2,0.0,0.02,-0.03,dcf5d200_3_rand5
0.515,0.195,-0.1,0.02,0.015000000000000001,-0.035,-0.10500000000000001,0.045,0.05,0.19,0.20500000000000002,0.04,-0.015,dcf5d200_4
0.71,0.195,-0.1,0.02,-0.025,-0.035,-0.10500000000000001,0.07,-0.015000000000000001,-0.54,0.20500000000000002,0.04,-0.015,dcf5d200_5
-0.030000000000000006,0.0,0.04,-0.07500000000000001,-0.08,0.055,0.0,0.16999999999999998,0.24,-0.265,0.0,0.015,-0.01,15324da8_0
-3.06,0.225,0.08,0.05,0.0,-0.005,0.0,-0.175,-0.015,0.14,0.0,0.0,0.06,15324da8_1
0.145,0.0,0.07500000000000001,0.05,0.045,0.0,0.0,-0.155,0.08,-0.21000000000000002,-0.05500000000000001,-0.095,0.015,239e9124_0
0.175,0.0,0.05,-0.08,0.019999999999999997,-0.02,0.0,-0.22999999999999998,-0.10500000000000001,-0.22999999999999998,-0.05500000000000001,-0.095,-0.015,239e9124_1_rand5
0.045,0.0,0.15000000000000002,0.04,-0.0050000000000000044,0.10500000000000001,0.0,-0.4,0.08,0.30500000000000005,-0.05500000000000001,-0.085,-0.02,239e9124_2
-0.405,-0.065,0.15000000000000002,-0.05,0.0,0.005,0.0,-0.495,0.06,0.115,-0.33499999999999996,-0.06,0.03,239e9124_3
-0.33999999999999997,-0.065,0.15000000000000002,-0.05,-0.10500000000000001,0.005,0.0,-0.52,0.06,-0.009999999999999998,-0.33499999999999996,-0.06,0.03,239e9124_4_rand1
6.92,0.085,0.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.415,6b9c410c_0
-0.09500000000000001,0.0,0.03,-0.045000000000000005,-0.10500000000000001,0.06999999999999999,0.0,-0.13,-0.015,0.095,0.0,0.02,-0.08,0ba4b43a_0
-0.18,0.0,0.08,0.05,0.16,0.035,0.0,-0.515,-0.20500000000000002,0.08,0.0,-0.025,-0.02,0ba4b43a_1
0.14500000000000002,0.0,-0.04,0.0,0.065,0.02,0.0,-0.33999999999999997,0.23500000000000001,-0.78,0.0,-0.04,-0.02,0ba4b43a_2
0.115,0.0,-0.04,0.0,0.065,0.02,0.0,-0.20500000000000002,0.185,-0.49,0.0,-0.04,-0.02,0ba4b43a_3_rand2
0.165,0.05,-0.15500000000000003,0.030000000000000002,-0.38,0.125,0.0,-0.42500000000000004,-0.655,0.18,-0.46499999999999997,0.015,-0.015,0ba4b43a_4
1.28,-0.365,0.025,0.0,0.055,0.10500000000000001,0.0,0.19,-0.07,-0.32999999999999996,0.0,0.0,-0.045,dc7fe431_0
,,,,,,,,,,,,,dc7fe431_1_rand2
0.795,-0.3,-0.065,0.0,0.034999999999999996,0.10500000000000001,0.0,0.065,-0.365,0.37,0.0,0.0,-0.14,dc7fe431_2
0.79,-0.3,-0.055,0.0,0.009999999999999998,0.10500000000000001,0.0,0.065,0.62,0.2,0.0,0.0,-0.14500000000000002,dc7fe431_3_rand2
